"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25"
345,334,-0.373412215018697,0.235818437546448,-0.377188145941678,0.0881830210234409,0.706749253600746,0.0706749253600754,-0.377562472550875,0.227876469924093,-0.377246602410254,0.0882753838944016,0.706731584869406,0.0706731584869414,0,0.869981074365571,0.82125,0.00896337683183573,0.0493190063997527,0.0497879734191964,0.378095850338534,0.00639792144488575,0.196015417388013,0.189934113433654,0.248416784015694
634,610,-0.83975122701166,0.203023566762594,-0.407188785919768,0.10736438417886,0.706731584869406,0.0706731584869414,-0.844457070670512,0.2078887987988,-0.407200780790579,0.107259206392706,0.706713916579785,0.0706713916579792,0,0.87119668767377,0.82,0.0092746666635827,0.0495168398505614,0.0491878130035864,0.378039427443032,0.00639919687739119,0.19601755550144,0.189929365080818,0.248410573596094
785,767,-0.795695757205992,0.0945476526435687,-0.38256055903611,0.0832262980010569,0.706713916579785,0.0706713916579792,-0.805581470726258,0.098326650785101,-0.382669785333123,0.0831720394693102,0.70669624873187,0.0706696248731878,0,0.864359339735621,0.81875,0.0120819164290395,0.0493125150951566,0.0506985416370048,0.37799776478331,0.00639978481211531,0.19601769109661,0.189924616846691,0.248404363331754
745,755,-0.775112329394636,0.201258693035461,-0.400519253090035,0.104023123279572,0.70669624873187,0.0706696248731878,-0.779321723703701,0.20301333448018,-0.400456993838656,0.104132476214435,0.706678581325652,0.0706678581325659,0,0.864767859948452,0.81625,0.0121491530410682,0.0501216062653193,0.050692048046947,0.377671450775816,0.00640041016796872,0.196013938197286,0.18991986873127,0.24839815322267
306,297,0.0793104821472929,-0.63668266967914,0.0861130402404823,-0.394575564134157,0.0706678581325659,0.706678581325652,0.0883698322954453,-0.653515538622321,0.0862400901656241,-0.394565882005403,0.0706660914361126,0.706660914361119,0,0.865556843774639,0.81375,0.0116700395181798,0.0496748694274506,0.0499408534926305,0.377661656300273,0.00639738872360576,0.1960131432268,0.189915120734551,0.24839194326884
86,111,0.115038449507893,0.243494952116946,0.0982493374078345,0.109279924410996,0.0706660914361126,0.0706660914361126,0.113598438068428,0.229096473739488,0.0982396249292407,0.109540473271777,0.0706643247838267,0.0706643247838267,0,0.867028995958536,0.81375,0.0122510094650305,0.0497255094456967,0.0500356995584475,0.377487759141537,0.00639939173659142,0.196012910886434,0.189910372856533,0.248385733470258
672,652,0.370458512521926,0.213950006710542,0.101620410348574,0.104901799791772,0.0706643247838267,0.0706643247838267,0.361810679775667,0.223854056690308,0.101665871700217,0.104780043948544,0.0706625581757071,0.0706625581757071,0,0.857140826839527,0.81625,0.0174029102254816,0.0513632539604045,0.0516062408998011,0.377429607581971,0.00639749237795261,0.196010780518366,0.189905625097212,0.248379523826921
19,36,-0.778042382247256,0.0969919301537088,-0.413945512740119,0.103680948666463,0.706625581757064,0.0706625581757071,-0.766720439853799,0.0979570315228315,-0.414054464892508,0.103707472541594,0.70660791611752,0.0706607916117527,0,0.857298457515742,0.81625,0.0179806244726189,0.0514097562366988,0.0519885130870996,0.37745631969688,0.00639454582662542,0.196008241084977,0.189900877456584,0.248373314338826
385,390,-0.353388758283578,0.231066451938418,-0.398280998079887,0.105906205916628,0.70660791611752,0.0706607916117527,-0.369452778982174,0.23814911141796,-0.398335154028287,0.105919041725541,0.706590250919617,0.0706590250919624,0,0.857640559079179,0.815,0.0176599542848281,0.0510787577893093,0.0522437893169424,0.378014005052193,0.0063918023771431,0.19601491939139,0.189896129934648,0.248367105005967
286,316,0.362236418762965,0.334027337900426,0.0924915987639637,0.0803149207398118,0.0706590250919624,0.0706590250919624,0.351126217981838,0.33240934573576,0.0924699612575384,0.0800859158513798,0.0706572586163351,0.0706572586163351,0,0.858455228592336,0.82,0.0174844057955041,0.0515675196580072,0.0522233851543398,0.377834102116922,0.00639237563632442,0.196016173313654,0.189891382531399,0.248360895828342
382,371,0.219985686953612,0.188422234557563,0.115651676914862,0.0844011903020213,0.0706572586163351,0.0706572586163351,0.228006009054591,0.187620805725346,0.115575482620372,0.0843468533877676,0.0706554921848697,0.0706554921848697,0,0.859622176586191,0.81625,0.0172453574882198,0.0523569652311725,0.0523654520697012,0.377858970859574,0.00638899699141836,0.196010584246411,0.189886635246836,0.248354686805946
135,124,-0.77431934108893,0.13958077755321,-0.416689942484747,0.0879874483679663,0.70655492184869,0.0706554921848697,-0.770112185296615,0.138242495855326,-0.416763390123657,0.0879035245418352,0.706537257975644,0.0706537257975651,0,0.860694997333807,0.81625,0.0174366223753105,0.0519664811183605,0.051739242105757,0.378192402207213,0.00639167848116626,0.196010025673242,0.189881888080955,0.248348477938776
89,81,-0.785482367829465,0.322772577205574,-0.40050074773391,0.101211388797003,0.706537257975644,0.0706537257975651,-0.800652286987455,0.323977557217755,-0.400298589588764,0.101134463036093,0.706519594544194,0.0706519594544202,0,0.861783793366992,0.82,0.0184009419882206,0.0513021171796476,0.0510754090531341,0.378517974742379,0.00639404776151385,0.196011096567115,0.189877141033753,0.248342269226828
585,621,-0.76676977392837,-0.823897972210227,-0.411450477659294,-0.394967188897619,0.706519594544194,0.706519594544194,-0.745687603709079,-0.816973231444086,-0.411550837949872,-0.394803182064631,0.706501931554331,0.706501931554331,0,0.862620013425598,0.82125,0.0191748305167718,0.0513041129295273,0.0510077326080335,0.379196712026457,0.0063852656136653,0.196012120847261,0.189872394105227,0.248336060670097
620,631,-0.811178719159993,0.187847645281546,-0.412288867813429,0.088102781835502,0.706501931554331,0.0706501931554338,-0.812888923123611,0.200527932765403,-0.412207433122751,0.0881812865324162,0.706484269006042,0.0706484269006049,0,0.864587634153357,0.8225,0.0188590277610059,0.0498664084532899,0.0506393803036278,0.378995378219751,0.00638403560941179,0.196016695808342,0.189867647295374,0.24832985226858
411,435,0.268639361537489,0.321696914232619,0.113176578100138,0.100547202454135,0.0706484269006049,0.0706484269006049,0.277966623909522,0.317953510430686,0.113153852701694,0.100538789530735,0.0706466606899324,0.0706466606899324,0,0.865828423707118,0.82125,0.0193317556116175,0.0507449315254386,0.0501495100850985,0.379137792653553,0.00637737538593367,0.196013032689066,0.189862900604192,0.248323644022274
191,194,0.443623917132449,0.155771154217086,-0.368701617366841,0.105345321995575,0.706466606899317,0.0706466606899324,0.442727858280154,0.148284139673025,-0.368713823802342,0.105198765093841,0.706448945234144,0.0706448945234152,0,0.867586537348171,0.81875,0.0195294672840072,0.0512377175329383,0.0501896719810954,0.379338811808424,0.00637297995038746,0.196008572258342,0.189858154031677,0.248317435931173
344,343,-0.90730243268778,0.237965955110898,-0.39419659298078,0.0949514891372872,0.706448945234144,0.0706448945234152,-0.933122217492681,0.249301884630994,-0.394212816166574,0.0948446430849068,0.706431284010513,0.0706431284010521,0,0.868269859036324,0.8175,0.0190400836850468,0.0499548512942238,0.0504586799388404,0.379745520256414,0.00637166523364815,0.196008525308235,0.189853407577826,0.248311227995275
254,247,0.215325568966062,0.338302145292231,0.103177878188189,0.121228414471229,0.0706431284010521,0.0706431284010521,0.216666508604385,0.364412383145859,0.103321192319343,0.121204627205001,0.070641362322842,0.070641362322842,0,0.869441841022335,0.8175,0.018918620929288,0.0496887329349974,0.0504534568120107,0.379792663987286,0.00637167788936901,0.196004510345484,0.189848661242637,0.248305020214575
222,237,-0.867935949364948,0.240102964375848,-0.400980590818515,0.108022284266523,0.706413623228413,0.070641362322842,-0.872738850619334,0.253369658001782,-0.400828161089826,0.108150866445159,0.706395962887832,0.070639596288784,0,0.869965120596898,0.815,0.0196135615171693,0.0489565739678234,0.0507767328144731,0.380443302541953,0.00637279061170224,0.196009012992346,0.189843915026106,0.24829881258907
108,102,0.146276248256168,0.214527627421513,0.0929784399522963,0.104862189142826,0.070639596288784,0.070639596288784,0.161705357641652,0.228530643420058,0.09314571018668,0.104763204510501,0.0706378302988767,0.0706378302988767,0,0.870503841453148,0.815,0.0203534392245014,0.0501491369932435,0.0507239345302661,0.380294134545812,0.00637205222864443,0.196003447254118,0.18983916892823,0.248292605118755
245,247,0.471207818292199,0.359742331686204,-0.40381819522465,0.121181905594036,0.70637830298876,0.0706378302988767,0.474239471627103,0.384927385553453,-0.403808326778905,0.121171334539552,0.706360643531185,0.0706360643531193,0,0.872371097249838,0.81625,0.0203896949929001,0.0507298328277011,0.0501545979884632,0.37984969007182,0.00637063279948806,0.196004691532297,0.189834422949007,0.248286397803627
757,747,-0.785961558558181,0.170321879978257,-0.383470254305985,0.0729832496879425,0.706360643531185,0.0706360643531193,-0.790633536505113,0.173398308709052,-0.383554508792763,0.0731842967286038,0.706342984515097,0.0706342984515104,0,0.863152566632702,0.8175,0.0183444274287301,0.0509145499765126,0.0513551394176769,0.379370253743912,0.00637351737375432,0.196007040189281,0.189829677088433,0.248280190643682
195,173,0.329949074285857,0.401296445534737,0.0970991060546888,0.0988275507898214,0.0706342984515104,0.0706342984515104,0.323196501728222,0.4048100674095,0.0970943364833947,0.0988477861779478,0.0706325325940492,0.0706325325940492,0,0.863535744933172,0.81625,0.0180160102626798,0.0504902804536879,0.0506582401963742,0.379077106045626,0.00637566617225904,0.196010348436738,0.189824931346506,0.248273983638916
505,514,-0.877240447679682,0.352156163369562,-0.414894174250318,0.0981283896451681,0.706325325940484,0.0706325325940492,-0.882644123843177,0.335171160963964,-0.414974076055919,0.0980216955226228,0.706307667807336,0.0706307667807343,0,0.864628446516689,0.8175,0.0182601542052539,0.049839574071907,0.0504695622798546,0.378959397248185,0.00637923262287586,0.196010660298547,0.189820185723222,0.248267776789325
586,598,0.178926322823941,-0.858699092626338,0.0965168084655609,-0.389580649328846,0.0706307667807343,0.706307667807336,0.183623212793396,-0.864219650740579,0.0965176441384105,-0.389637928129027,0.0706290010115648,0.706290010115641,0,0.865002442333577,0.82,0.0193708401306821,0.0488065768616729,0.0500508912406513,0.379222968183246,0.00637661712523252,0.196008946393728,0.189815440218579,0.248261570094905
297,282,-0.666772836439821,0.14272103606871,-0.395101303287037,0.0790095999277123,0.706290010115641,0.0706290010115648,-0.676245260650316,0.130999375957432,-0.395116489849306,0.0789996652228944,0.706272352865388,0.0706272352865395,0,0.864856945904579,0.8175,0.0200269725757991,0.0487197678555739,0.049500267636969,0.379042701838403,0.00638118530622732,0.196012463195633,0.189810694832574,0.248255363555653
665,677,0.269178971400685,0.181403475520548,0.104135738473985,0.109895458623005,0.0706272352865395,0.0706272352865395,0.285606165929572,0.177175174915891,0.104202991771327,0.110095948053955,0.0706254696056573,0.0706254696056573,0,0.856426614629386,0.81625,0.0157701201514292,0.0485939252568467,0.0508254538765084,0.378838967409602,0.00638633926395724,0.196009888391744,0.189805949565203,0.248249157171564
608,629,-0.815103864197115,0.0125714164475037,-0.3987232757421,0.0989576443251668,0.706254696056566,0.0706254696056573,-0.799717789258155,0.0187603504303876,-0.398703584896008,0.0987467094418392,0.706237039689165,0.0706237039689172,0,0.856842588295104,0.81875,0.0166996181916309,0.0486158002551789,0.0510125095939079,0.378572224738978,0.00638963270670421,0.196012845688214,0.189801204416464,0.248242950942634
443,476,-0.831356926034621,0.014786852504927,-0.380895493695349,0.0923824626639261,0.706237039689165,0.0706237039689172,-0.819349518555866,0.0127234475126994,-0.380968678866339,0.0923164118331193,0.706219383763173,0.070621938376318,0,0.857424807541141,0.8175,0.0170977810464231,0.0484088784640696,0.0504425954162323,0.378583165561682,0.00638733228644787,0.196012883721288,0.189796459386353,0.248236744868861
384,365,-0.742943004006954,-0.832192536764089,-0.405957065890284,-0.390641324525333,0.706219383763173,0.706219383763173,-0.753939065305096,-0.829156341984482,-0.405951638992184,-0.390596806930766,0.706201728278578,0.706201728278578,0,0.858731900544972,0.81625,0.0171588502361376,0.0485157312796153,0.0510846994636791,0.379426429383384,0.00638741782813571,0.196014012402912,0.189791714474869,0.248230538950239
345,352,-0.436314229937278,0.228259186259995,-0.377027112813556,0.0942445327785066,0.706201728278578,0.0706201728278586,-0.44567522256885,0.219668983349916,-0.377117430601193,0.0942185598762658,0.706184073235371,0.0706184073235379,0,0.859302036888549,0.81375,0.01671700446189,0.048561925949497,0.0512526614010569,0.379778812274281,0.0063893105739634,0.196017635599875,0.189786969682007,0.248224333186765
298,290,-0.0302128174506435,-0.0592706772872597,-0.406055929988108,0.0960458863857087,0.706184073235371,0.0706184073235379,-0.0260918668966908,-0.0509004420485701,-0.406153735435302,0.0959792404492218,0.706166418633541,0.0706166418633548,0,0.860049495201735,0.81625,0.0169859662761982,0.0479070970908332,0.0508628015757746,0.379643601728821,0.00638997581571467,0.196020465402354,0.189782225007765,0.248218127578436
234,210,-0.801215922756857,0.24614773535709,-0.387320288149824,0.0989211414764435,0.706166418633541,0.0706166418633548,-0.796340218158975,0.239769353638693,-0.387427092913586,0.0989970099176158,0.706148764473075,0.0706148764473082,0,0.861097121588772,0.8175,0.0171511642811532,0.0484365680552486,0.0498162460142404,0.379208850776749,0.00638647039077924,0.196017183554379,0.189777480452139,0.248211922125246
329,337,-0.839051083181459,0.259778147749009,-0.401641168480337,0.106778896232124,0.706148764473075,0.0706148764473082,-0.844042139089881,0.267823978234647,-0.401638746138927,0.106797256742522,0.706131110753963,0.070613111075397,0,0.862046583300104,0.815,0.0161351399017816,0.0476424488581046,0.0497317365739123,0.379420738941631,0.00638140314381855,0.196022955482977,0.189772736015128,0.248205716827193
335,324,-0.921695327070179,0.227346574278006,-0.395291530563449,0.0983980023597193,0.706131110753963,0.070613111075397,-0.930995890333812,0.218296739809187,-0.395428831567218,0.098417183732228,0.706113457476194,0.0706113457476201,0,0.862990452408442,0.81625,0.014856864860391,0.0475933039974488,0.0496780491038998,0.37995561712914,0.00638152240144363,0.196020908090321,0.189767991696728,0.248199511684273
297,306,-0.668123945662492,0.0387053146514806,-0.39533833114598,0.0874371514242162,0.706113457476194,0.0706113457476201,-0.669104338029677,0.0213232179967816,-0.395369484474315,0.0875772589995259,0.706095804639757,0.0706095804639764,0,0.864280288298527,0.815,0.0149933661444703,0.0480270168301141,0.0495246243164343,0.380039896880882,0.0063851333467928,0.196024607063706,0.189763247496935,0.24819330669648
707,694,-0.796453988656301,0.236330077404694,-0.39583627779608,0.0852910405669148,0.706095804639757,0.0706095804639764,-0.809536735930102,0.240553435371243,-0.395756721053833,0.0852285941085723,0.706078152244641,0.0706078152244648,0,0.865390663265288,0.815,0.0145586807625324,0.0469740825690542,0.0495099622121289,0.379877979129375,0.00638253147897612,0.19602400226308,0.189758503415748,0.248187101863813
112,105,-0.841496517596108,-0.850317856193576,-0.40916043006426,-0.405676489230766,0.706078152244641,0.706078152244641,-0.832662295295458,-0.846986698357779,-0.408961199462906,-0.405710394500554,0.706060500290835,0.706060500290835,0,0.865151092741634,0.81375,0.0138308513546215,0.0476913048387829,0.0493179817626465,0.379967365445173,0.00637672887552047,0.196025144417815,0.189753759453163,0.248180897186266
781,795,-0.89171032348191,0.285869330416684,-0.419767224387564,0.0852550432562014,0.706060500290835,0.0706060500290842,-0.900396410341014,0.279286775037044,-0.419835990779623,0.0853273669838644,0.706042848778328,0.0706042848778335,0,0.866774844992205,0.8125,0.0124408865916895,0.0472603854325221,0.0495134143367862,0.380924650852326,0.00638178786771221,0.1960174704578,0.189749015609176,0.248174692663837
596,593,0.096706994526699,0.224942809013481,0.0898920835831423,0.101992184931135,0.0706042848778335,0.0706042848778335,0.116821701749021,0.219232527956421,0.0899691306842899,0.102020268581431,0.0706025197707115,0.0706025197707115,0,0.867791290732415,0.81375,0.0117700779107343,0.0479123353505337,0.0496797821635046,0.380696123945419,0.00637722881792297,0.196018608379743,0.189744271883786,0.24816848829652
467,450,-0.842405002962353,0.316590075594354,-0.394375228523114,0.106033812683135,0.706025197707108,0.0706025197707115,-0.835892224262165,0.316961961496586,-0.394187850758685,0.10615117769343,0.706007547077166,0.0706007547077173,0,0.86852984114156,0.81375,0.0108616670139703,0.0486567502687096,0.0497310617029269,0.379875785822044,0.00637898785743664,0.196020476742034,0.189739528276989,0.248162284084313
446,466,-0.799291233875888,0.169398597950926,-0.393806271352193,0.0946030016392763,0.706007547077166,0.0706007547077173,-0.80536099090065,0.178965938264738,-0.393758047721924,0.0946331854277415,0.705989896888489,0.0705989896888496,0,0.870010532236385,0.81375,0.011550960894564,0.0483281212170806,0.0495126626876671,0.379796607207354,0.00638841645264343,0.196020476435105,0.189734784788782,0.248156080027211
533,546,-0.774610172199574,-0.756865526389795,-0.39362722530921,-0.402799944207546,0.705989896888489,0.705989896888489,-0.78466204959627,-0.765653745420577,-0.393700368530314,-0.402734498993238,0.705972247141067,0.705972247141067,0,0.871455948053034,0.8175,0.0113980823856093,0.0493388464189562,0.0495530329443547,0.379928410736187,0.00638935597317594,0.196019012670063,0.189730041419162,0.24814987612521
300,299,0.281408669393282,0.241939405674176,0.0935168994956021,0.0920590991054233,0.0705972247141074,0.0705972247141074,0.28799201148505,0.239625658876896,0.0936370318140909,0.0920968914078698,0.0705954597834895,0.0705954597834895,0,0.870161363000849,0.82,0.0107839448089117,0.0483049845981594,0.0500688811120141,0.379972369854274,0.00638254591995481,0.196022460033653,0.189725298168127,0.248143672378307
584,794,-0.776521022484875,0.289462462963537,-0.395655700081149,0.0905049739772911,0.705954597834888,0.0705954597834895,-0.775087942235067,0.28927257339614,-0.395585488277378,0.09059313763612,0.705936948969942,0.0705936948969949,0,0.870471163579938,0.82125,0.010975173314827,0.0486082292017875,0.0503944462655552,0.379511814992857,0.0063814660662279,0.196023235679189,0.189720555035673,0.248137468786497
132,159,-0.509942579070584,0.41898676949783,-0.424416383326599,0.0943315416044725,0.705936948969942,0.0705936948969949,-0.515482214973093,0.428011946372375,-0.424589507326441,0.0944893498755491,0.705919300546218,0.0705919300546225,0,0.870886384203411,0.8225,0.0107666269396429,0.0492718754167434,0.0502773968914666,0.379472968205388,0.00637746250488462,0.196024343216459,0.189715812021797,0.248131265349778
329,340,-0.812602957539053,0.229454393754133,-0.401725444707289,0.112302262318312,0.705919300546218,0.0705919300546225,-0.805146134389359,0.228533055729376,-0.401748342726451,0.112365721973046,0.705901652563704,0.0705901652563711,0,0.871974070746132,0.8225,0.00962415325904669,0.0489775479154442,0.0504985379533069,0.379551919996819,0.00638361930209821,0.19602481538563,0.189711069126496,0.248125062068144
96,119,0.305490808968929,0.132834512318802,0.0980592512155809,0.100227436662281,0.0705901652563711,0.0705901652563711,0.313208576323926,0.13266050439462,0.0982183717316045,0.100245677304472,0.0705884005022397,0.0705884005022397,0,0.872497091810845,0.82,0.00989522013600369,0.0494133846034249,0.0501049611162396,0.379320242377709,0.00638773940745659,0.196024544577303,0.189706326349768,0.248118858941592
144,150,0.0693000001604062,0.200647787789643,0.0922113758448876,0.113298363360683,0.0705884005022397,0.0705884005022397,0.0766966250752982,0.192348575207785,0.0919854855271785,0.113340727801436,0.0705866357922272,0.0705866357922272,0,0.872986448269139,0.82,0.009968874008874,0.0494817318896415,0.0498780542851335,0.379451662250102,0.00638477288781744,0.196019662886245,0.189701583691609,0.248112655970119
584,587,-0.783158872248479,0.118096818828307,-0.395356024080302,0.109819043789981,0.705866357922265,0.0705866357922272,-0.811184315704365,0.117432614801656,-0.395501075925439,0.109956895945934,0.705848711263317,0.0705848711263324,0,0.873465048722659,0.81625,0.0103061215266327,0.0499695554860154,0.0497436470326626,0.37958794750439,0.00638700971225929,0.19602139502509,0.189696841152017,0.248106453153719
728,758,-0.897232088374428,0.161212438343736,-0.404708192439792,0.0953462855689497,0.705848711263317,0.0705848711263324,-0.896458301453009,0.153547677091659,-0.404719181259584,0.0953692165540441,0.705831065045535,0.0705831065045542,0,0.874860962216474,0.81875,0.0123580074510488,0.0501267369046906,0.049391737065355,0.379390791902005,0.00638834117282632,0.196022460320161,0.189692098730988,0.248100250492391
493,483,-0.745360231412509,0.383922408261784,-0.381000930322985,0.104159573966214,0.705831065045535,0.0705831065045542,-0.749085700744746,0.398137961600793,-0.380969925941505,0.104155361063215,0.705813419268909,0.0705813419268916,0,0.876402854439057,0.82,0.0133585048121595,0.0501951509146923,0.0492847801521867,0.379651806113687,0.00639304803410666,0.196024595591781,0.18968735642852,0.248094047986128
735,750,-0.825189621203708,-0.854143705766196,-0.400269916277505,-0.387002950737582,0.705813419268909,0.705813419268909,-0.830827708029159,-0.859810456410185,-0.400226694698019,-0.38718141932691,0.705795773933427,0.705795773933427,0,0.877700847332925,0.82,0.0141145331534473,0.0498481163324846,0.0492226790104123,0.379318222958854,0.006396575252114,0.196021090583932,0.189682614244609,0.248087845634929
46,78,-0.799767198522915,0.173966148387779,-0.416243916002336,0.113544068792605,0.705795773933427,0.0705795773933434,-0.809426737313362,0.164969470055854,-0.416055349846907,0.113412048882056,0.705778129039079,0.0705778129039086,0,0.87985538614223,0.82,0.0141358474920367,0.0503190647903081,0.0487827593418072,0.379139968669771,0.00639719780589889,0.196020904144748,0.189677872179253,0.248081643438788
446,478,-0.860238707438318,0.299833226566474,-0.393606143873945,0.104167445811447,0.705778129039079,0.0705778129039086,-0.855761172934845,0.286105705558726,-0.393626932402336,0.104146688435161,0.705760484585853,0.070576048458586,0,0.880736687698696,0.82125,0.0145223645710381,0.0504900413811151,0.0481779538152698,0.37879197490843,0.00639817920614578,0.196019018083327,0.189673130232449,0.248075441397702
570,588,-0.843396893464513,0.129650104925934,-0.412256036408396,0.111267489006936,0.705760484585853,0.070576048458586,-0.863111028127693,0.14584172205637,-0.412204729623911,0.111243194780381,0.705742840573738,0.0705742840573745,0,0.871035898615181,0.825,0.0142347662455363,0.0490160853678395,0.050892875077456,0.378729598157855,0.00640014411900328,0.196018435715964,0.189668388404193,0.248069239511667
405,406,-0.832083959713775,0.24522873356635,-0.390011634382288,0.0939690807249076,0.705742840573738,0.0705742840573745,-0.815416061608624,0.239087892263807,-0.389868653717632,0.0940377745882495,0.705725197002724,0.0705725197002731,0,0.87244234421167,0.82125,0.0132051228938279,0.0489032535469342,0.0509576718345684,0.378807193343672,0.00640380543893256,0.196023005220828,0.189663646694483,0.248063037780679
112,120,-0.863239453401048,0.30982805032272,-0.409035897703614,0.110756688553367,0.705725197002724,0.0705725197002731,-0.872976346802121,0.297378306970943,-0.409053268596157,0.110783795213145,0.705707553872799,0.0705707553872806,0,0.873570136975999,0.8225,0.0136763050848751,0.0491651820072569,0.0496796470173094,0.379195118811528,0.00639490312214905,0.196016612169335,0.189658905103315,0.248056836204735
396,373,0.360110231776074,0.286257494442416,0.0892860718164419,0.0971517205651694,0.0705707553872806,0.0705707553872806,0.355213118528069,0.274117619715147,0.0892996071925547,0.097209244858529,0.0705689911183959,0.0705689911183959,0,0.874668173814288,0.82125,0.0134481889599175,0.0491164187310001,0.0494252319385074,0.379622463305907,0.00639298300054543,0.19601668987907,0.189654163630688,0.24805063478383
639,640,-0.749470194596278,0.10307838373867,-0.393203653142896,0.0863627861234276,0.705689911183952,0.0705689911183959,-0.774960317294016,0.0919385457762113,-0.393081908541284,0.0864091203892891,0.705672268936173,0.0705672268936179,0,0.875371428703275,0.82125,0.0132759044512862,0.0498084236106942,0.0489642954323857,0.3793662271919,0.00639200784713691,0.196015636824352,0.189649422276597,0.24804443351796
765,775,-0.896913809421412,0.361456144868381,-0.375314182028396,0.0773724808841306,0.705672268936173,0.0705672268936179,-0.892416283079616,0.379896741614572,-0.375535715732684,0.077279764006382,0.705654627129449,0.0705654627129456,0,0.867854834643542,0.82,0.016703732706335,0.0502271515384061,0.0502634783426333,0.379280426597115,0.00639365169752705,0.196017596079742,0.18964468104104,0.248038232407122
199,162,0.229605024664665,0.325099084120218,0.11074129961202,0.0975479568708819,0.0705654627129456,0.0705654627129456,0.238641123085527,0.324903152871368,0.110801311585506,0.0975075797836921,0.0705636985763778,0.0705636985763778,0,0.868734515706434,0.82,0.0162447504182872,0.0499121342111582,0.0498436119500555,0.379663481331634,0.00640251593871563,0.196013910121726,0.189639939924014,0.248032031451312
772,763,-0.800029551918354,0.228458282427624,-0.402392597541762,0.0677105405088033,0.705636985763771,0.0705636985763778,-0.812599180584035,0.214468686296901,-0.402514360399076,0.0678477293714695,0.705619344839127,0.0705619344839134,0,0.869169178963148,0.8225,0.0170659211152306,0.0494428917959821,0.0501324391571566,0.37986022482712,0.0064050788505063,0.196008928439756,0.189635198925516,0.248025830650526
219,239,-0.764153895968627,-0.540604706762549,-0.406881489859175,-0.402948309517307,0.705619344839127,0.705619344839127,-0.767521719189245,-0.552057295456392,-0.406879443923875,-0.402931089837626,0.705601704355506,0.705601704355506,0,0.871486119854272,0.82125,0.0165745377395173,0.0495728337309208,0.0503073352299542,0.379092870241147,0.00640132100945802,0.196008069638998,0.189630458045543,0.248019630004759
571,561,-0.794838876693328,0.194801061360871,-0.410301741384826,0.0948319731474174,0.705601704355506,0.0705601704355513,-0.809368156371184,0.213604179623007,-0.410298551793681,0.0949372313557697,0.705584064312897,0.0705584064312904,0,0.872455891497231,0.81875,0.0156801829039377,0.0497984580021201,0.0503338808190068,0.379379222853943,0.0064040075434316,0.196010836307768,0.189625717284092,0.248013429514009
107,83,-0.800641805074683,0.493510677531342,-0.409131497795429,0.126869891499947,0.705584064312897,0.0705584064312904,-0.796207191422948,0.484428077082613,-0.409121541933423,0.126825437083124,0.705566424711289,0.0705566424711296,0,0.873110196276197,0.8175,0.0159485937603561,0.0504183957227889,0.0498757551118203,0.379458495387773,0.00640656044961607,0.196007274015694,0.18962097664116,0.248007229178271
690,715,0.444633346025471,0.206976383813488,0.0922649697481578,0.117076919158207,0.0705566424711296,0.0705566424711296,0.433744913177451,0.181722142232993,0.0921734880566608,0.117162649684867,0.0705548785550678,0.0705548785550678,0,0.874229755945181,0.81625,0.0166697015938449,0.0502502874370173,0.0496895154235319,0.37943636211638,0.00640718098588964,0.196003822895072,0.189616236116743,0.248001028997542
387,368,-0.753287847080317,-0.0336662415723161,-0.378692652518964,0.092627972236413,0.705548785550671,0.0705548785550678,-0.772451732330129,-0.0261052597459637,-0.378711859362962,0.0924682862900168,0.705531146831033,0.0705531146831039,0,0.875192238366302,0.8175,0.0155469111304453,0.0494601837663393,0.0491946635294851,0.37894973141917,0.00640308883585524,0.196005565186641,0.189611495710841,0.247994828971817
505,514,-0.794172753450449,0.346518128121348,-0.415796920043609,0.0979128839205345,0.705531146831033,0.0705531146831039,-0.814994917831936,0.329617383049479,-0.415810006474168,0.0979232981440416,0.705513508552362,0.0705513508552369,0,0.876273160924103,0.8175,0.0148070281459836,0.0494294023005675,0.0492793969211289,0.379239589671533,0.00640237463613667,0.196008774696412,0.189606755423448,0.247988629101093
259,253,-0.0197490480127872,0.213146077254487,-0.383829111393442,0.101692180876684,0.705513508552362,0.0705513508552369,-0.042864138515025,0.218617225080294,-0.383698381648749,0.101707878076077,0.705495870714648,0.0705495870714655,0,0.877206866493318,0.81875,0.0146222237331631,0.049148331637238,0.0490474702454784,0.380142461339851,0.00640491749998327,0.196000887026615,0.189602015254562,0.247982429385365
445,461,0.152306487769095,0.181185542873288,0.103331057625902,0.104495583679455,0.0705495870714655,0.0705495870714655,0.164545967342769,0.16405742589294,0.103270476720037,0.104687266000713,0.0705478233317887,0.0705478233317887,0,0.87795394940188,0.8175,0.0146242179976658,0.0493045861854118,0.0489422841895935,0.380874804131427,0.00640101026558951,0.195998468562789,0.189597275204181,0.24797622982463
135,159,-0.797849328888159,0.434713595568278,-0.416733697439605,0.094324368212952,0.70547823331788,0.0705478233317887,-0.809686444763147,0.452338547591187,-0.416661655104296,0.0942271381272195,0.705460596362047,0.0705460596362054,0,0.879482850298366,0.8175,0.0151554153441154,0.0493694698091647,0.0489266010646024,0.381138471870644,0.00641043118195578,0.195998623436951,0.189592535272301,0.247970030418885
